1	38.0197	13.8562	2.22271	2.63754	0.748476	72	72	2.70171	179593	0.603682	4261	3.91866	0	404	6595	2	407	11.0723	1.58678	0.000102	2.8138	0.023914	0.022717	0.018855	0.014852	0.024542	0.029085	0.00617	0.023602	3.7541	
1	38.0197	14.1915	2.76107	4.49486	0.785431	72	72	4.59805	155247	0.594744	3471	3.5331	0	366	5795	2	123	9.43766	1.72799	0.009079	1.67155	0.021099	0.025444	0.020865	0.013046	0.0074	0.01871	0.005663	0.022771	3.39198	
1	38.0197	6.44776	2.15079	3.11624	0.269754	72	72	3.16845	59982	0.219413	1352	1.37087	0	352	2274	2	28	3.18222	0.704972	0.004716	0.284639	0.0061	0.009612	0.007639	0.004916	0.002561	0.007002	0.002115	0.008703	1.31799	
1	38.0197	15.4058	2.78802	4.39096	0.778283	72	72	4.49755	155794	0.674194	3786	4.43494	0	354	5944	2	367	10.7692	2.01346	0.000136	1.51912	0.019149	0.047207	0.025092	0.016995	0.009493	0.035555	0.007029	0.031053	4.22422	
1	38.0197	11.1648	2.30343	2.9105	0.480608	72	72	2.96749	166851	0.520407	3864	3.34163	0	417	6225	2	165	8.10352	1.40189	0.004004	1.32736	0.014063	0.020024	0.015308	0.01138	0.007306	0.016514	0.005162	0.017518	3.23004	
1	38.0197	7.41411	2.22851	2.64724	0.246778	72	72	2.71692	110902	0.32991	2496	2.02291	0	362	4192	2	54	4.61672	0.95433	0.000197	0.555002	0.007116	0.008233	0.009059	0.00701	0.003552	0.009164	0.003141	0.010707	1.96155	
1	38.0197	7	2.14555	2.94258	0.42679	72	72	2.99262	67872	0.25638	1582	1.59242	0	358	2549	2	85	3.89272	0.772953	0.016526	0.40826	0.009136	0.012021	0.011886	0.005472	0.002748	0.007545	0.002243	0.008556	1.5308	
1	38.0197	5.96781	3.34106	3.69829	0.115806	72	72	3.77626	39394	0.162883	854	0.983376	0	338	1541	2	13	2.07524	0.625954	0.002005	0.063896	0.002485	0.00799	0.007538	0.003595	0.001956	0.004879	0.001669	0.006909	0.94021	
1	38.0197	25.219	2.0647	2.86992	1.07422	72	72	2.93802	384134	1.22777	9126	7.92183	0	408	14427	2	459	22.1927	3.22279	0.001429	6.17507	0.03237	0.042275	0.03453	0.032895	0.017643	0.042645	0.012606	0.041925	7.65237	
1	38.0197	17.1959	2.12109	2.74523	1.09055	72	72	2.88699	231875	0.765755	5396	4.85466	0	328	8536	2	298	14.2185	2.09515	8.5e-05	3.74771	0.027198	0.02859	0.020331	0.017443	0.012304	0.033489	0.007769	0.025523	4.67946	
1	38.0197	6.61673	1.99101	2.64014	0.196989	72	72	2.70175	96052	0.283083	2192	1.7997	0	389	3630	2	61	3.83214	0.832564	0.002027	0.292604	0.005642	0.017472	0.011216	0.006151	0.003178	0.008125	0.002756	0.01019	1.73128	
1	38.0197	8.40101	1.99517	2.59079	0.345718	72	72	2.65618	122634	0.361985	2933	2.39905	0	344	4542	2	253	5.65833	1.0035	0.007773	0.839749	0.010716	0.00952	0.012841	0.00805	0.00541	0.01552	0.003752	0.017351	2.31392	
1	38.0197	7.80474	1.99773	2.62844	0.2704	72	72	2.69091	120282	0.355035	2729	2.23022	0	424	4525	2	75	5.03414	1.00273	8.6e-05	0.573071	0.007696	0.01098	0.009615	0.007305	0.003743	0.010469	0.003485	0.01076	2.1627	
1	38.0197	10.2459	2.01143	2.59308	0.303855	72	72	2.65584	168883	0.495062	4265	3.59569	0	755	6445	2	567	7.50988	1.36548	0.001402	0.831028	0.009558	0.015131	0.065384	0.013427	0.006919	0.022476	0.005292	0.042837	3.4037	
1	38.0197	6.67647	2.03688	2.58282	0.243782	72	72	2.64655	87840	0.259219	2159	1.7582	0	294	3259	2	232	3.93944	0.760137	0.011454	0.451443	0.007282	0.007297	0.00588	0.006667	0.004447	0.013773	0.00277	0.007647	1.70091	
1	38.0197	9.29459	2.04164	2.59945	0.329364	72	72	2.66306	148802	0.437622	3524	2.87314	0	415	5605	2	264	6.5435	1.20017	0.008975	0.910221	0.010205	0.014319	0.0143	0.010882	0.006692	0.017833	0.004423	0.016398	2.7728	
1	38.0197	14.1315	2.00999	2.59477	0.568555	72	72	2.65959	231839	0.682396	5684	4.75347	0	292	8688	2	638	11.3888	1.79111	0.003287	2.15068	0.017722	0.022888	0.022687	0.016437	0.011713	0.032091	0.007304	0.034145	4.57874	
1	38.0197	6.86535	2.02514	2.60032	0.194567	72	72	2.66349	100809	0.295977	2418	1.98733	0	290	3838	2	230	4.12274	0.867783	7.7e-05	0.31725	0.005559	0.007732	0.008599	0.006839	0.004079	0.015517	0.003089	0.009466	1.92185	
1	38.0197	3.84067	2.01715	2.62125	0.055662	72	72	2.68345	30389	0.08884	665	0.528351	0	296	1168	2	8	1.07782	0.361391	9.1e-05	0.031643	0.00125	0.00205	0.001804	0.001827	0.000941	0.002205	0.000798	0.002682	0.513236	
1	38.0197	6.03609	2.01665	2.60821	0.15559	72	72	2.67128	83099	0.246413	1853	1.55415	0	312	3166	2	29	3.28541	0.747666	0.000126	0.254369	0.004454	0.006432	0.005822	0.005058	0.002776	0.006605	0.002275	0.00745	1.50984	
1	38.0197	9.36207	2.0109	2.594	0.301888	72	72	2.66056	156931	0.463675	3605	2.98075	0	421	5969	2	133	6.59836	1.28657	0.024481	0.816336	0.008584	0.015312	0.011731	0.009982	0.005838	0.014778	0.004588	0.015646	2.88776	
1	38.0197	11.5174	2.01693	2.63799	0.424833	72	72	2.70075	195495	0.576042	4543	3.71901	0	431	7372	2	201	8.72919	1.54697	0.006925	1.4052	0.012435	0.015623	0.012702	0.023854	0.007925	0.020613	0.00576	0.017081	3.59681	
1	38.0197	9.74136	2.16855	4.14121	0.410772	72	72	4.22088	88021	0.345723	1966	2.1015	0	374	3286	2	50	5.38506	1.09174	0.000106	0.813555	0.011725	0.016641	0.010943	0.007399	0.004745	0.010525	0.003538	0.009055	2.02207	
1	38.0197	6.6994	2.9464	3.80306	0.122967	72	72	3.89201	56379	0.210981	1233	1.25812	0	342	2198	2	21	2.67393	0.771866	9.3e-05	0.125189	0.002729	0.009549	0.006625	0.004472	0.00275	0.006006	0.002113	0.005584	1.21167	
1	38.0197	8.33222	2.38098	2.7219	0.240575	72	72	2.78205	133048	0.390689	3170	2.6171	0	501	5068	2	330	5.45798	1.1029	0.008378	0.459327	0.007116	0.011291	0.009853	0.008923	0.005436	0.019698	0.004021	0.016607	2.52767	
1	38.0197	9.17223	2.97472	3.28418	0.394611	72	72	3.35133	96725	0.371246	2276	2.37033	0	422	3682	2	144	5.72533	1.12354	0.000132	0.728875	0.010944	0.023998	0.015907	0.009481	0.005702	0.016981	0.003728	0.016433	2.25932	
1	38.0197	22.298	2.47305	3.84633	1.03591	72	72	3.91945	294813	1.04013	7061	6.96025	0	416	11093	2	671	18.2635	2.79285	0.000542	4.16032	0.029322	0.043943	0.034392	0.024372	0.042251	0.046974	0.011203	0.036639	6.67074	
1	38.0197	6.4544	2.11558	2.64716	0.187437	72	72	2.70894	84842	0.263665	1996	1.749	0	342	3233	2	169	3.66374	0.792199	8.4e-05	0.275146	0.005288	0.008022	0.008475	0.006106	0.003839	0.012261	0.002789	0.009645	1.68867	
1	38.0197	5.08178	2.61797	2.94666	0.152662	72	72	3.02565	28331	0.147711	615	0.842081	0	292	1095	2	6	1.95096	0.567478	0.012727	0.089861	0.004266	0.009183	0.006266	0.00346	0.002356	0.004482	0.001423	0.00384	0.802372	
1	38.0197	26.0041	2.45281	3.11361	1.48455	72	72	3.26217	270303	1.11324	6340	7.06699	0	393	10100	2	277	22.6253	3.10448	0.00531	7.15963	0.044671	0.065876	0.051403	0.027737	0.02678	0.039981	0.011939	0.036655	6.74605	
1	38.0197	8.16842	2.09756	2.64902	0.278414	72	72	2.71728	121607	0.365136	2855	2.39231	0	533	4578	2	187	5.36971	1.03566	9e-05	0.649019	0.008501	0.013525	0.009919	0.008193	0.005022	0.014458	0.003639	0.013357	2.31175	
1	38.0197	4.59481	2.09402	2.63453	0.113527	72	72	2.69375	46170	0.140931	1017	0.852358	0	374	1759	2	5	1.80913	0.489458	0.008174	0.098251	0.002918	0.004079	0.004013	0.002917	0.001494	0.003466	0.001335	0.004146	0.82625	
1	38.0197	12.5243	2.60736	3.3098	0.587958	72	72	3.40533	136372	0.560493	3240	3.70923	0	400	5170	2	261	8.96343	1.6729	0.052955	1.2587	0.017286	0.032863	0.022187	0.013426	0.007718	0.029016	0.006147	0.019227	3.54704	
1	38.0197	16.1956	2.80276	3.72541	0.751911	72	72	3.76571	178933	0.742142	4124	4.68714	0	489	6761	2	232	12.3095	2.0833	0.000104	2.41256	0.023631	0.040234	0.032922	0.033036	0.012806	0.026049	0.007612	0.043611	4.45197	
1	38.0197	5.72422	2.26367	2.63643	0.148879	72	72	2.69911	75368	0.225906	1708	1.4044	0	475	2884	2	70	2.94104	0.701319	0.004872	0.183396	0.00406	0.010693	0.006547	0.004763	0.002699	0.006148	0.0021	0.010861	1.35272	
1	38.0197	6.7345	2.11758	3.22729	0.147429	72	72	3.2606	88224	0.258405	1930	1.5818	0	332	3391	2	29	3.36478	0.791477	0.000141	0.25438	0.004138	0.0059	0.006125	0.005468	0.003039	0.006682	0.002356	0.007493	1.53649	
1	38.0197	15.8875	2.29115	2.78412	0.655012	72	72	2.84502	203079	0.749049	4581	4.68254	0	475	7730	2	218	12.9108	2.06482	0.046867	3.27093	0.020032	0.035068	0.025137	0.016627	0.012055	0.028316	0.007705	0.022249	4.50096	
