1	14.948	11.9623	11.2866	2.80875	0.389928	66	66	2.48219	176628	0.513556	5145	4.5684	0	236	6715	3	
1	14.948	12.6192	11.2889	2.82365	0.465697	66	66	2.47315	190999	0.558788	5320	4.75726	0	376	7213	3	
1	14.948	8.87733	11.2699	2.78148	0.275072	66	66	2.46707	100351	0.292473	3572	3.27909	0	288	3773	3	
1	14.948	7.66825	11.2756	1.83929	0.232145	43	43	1.66132	114142	0.329129	3365	3.13235	0	246	4348	2	
1	14.948	16.9897	11.261	3.42563	0.54235	81	81	2.99783	257121	0.741798	7343	6.77258	0	424	9802	4	
1	14.948	6.82045	11.3005	1.83044	0.229543	43	43	1.64775	100521	0.289991	2787	2.53981	0	204	3824	2	
1	14.948	8.57277	11.322	1.8415	0.258647	43	43	1.65513	133103	0.383682	3885	3.47837	0	266	5080	2	
1	14.948	10.5437	11.3209	2.62518	0.293438	62	62	2.31781	171930	0.495544	4481	4.08501	0	344	6600	3	
1	14.948	6.89968	11.3925	1.83411	0.223131	43	43	1.65099	87207	0.257704	2897	2.73708	0	208	3292	2	
1	14.948	6.73037	11.4852	1.83724	0.190005	43	43	1.65576	103496	0.307296	2754	2.53951	0	224	3964	2	
1	14.948	14.6331	11.2985	3.6084	0.548404	85	85	3.14905	173704	0.506498	6027	5.4936	0	368	6468	4	
1	14.948	15.4251	11.333	3.85918	0.528175	91	91	3.34513	209193	0.618612	6100	5.57073	0	361	7912	4	
